runNumber,trialNumber,probRange,outputRange,trialStartTime,presentedProb_1,presentedProb_2,certaintyEquivalent,responseTime,invalidResponses,answer,riskyValue,lotteryExpectedValue,probabilitySequence_1,probabilitySequence_2,trialTimings,lotteryStartTimings,lotteryEndTimings,scaleStartTimings,scaleEndTimings,responseStartTimings,responseEndTimings,noiseType
4,36,00to050,00to100,350.034414141002,048,100,22.3,9.00000123601058,NaN,yes,43,20.64,048,100,350,351,360,351,360,351,360,lowNoise
4,37,00to050,00to100,360.023316367005,047,100,NaN,9.00007105700206,NaN,no answer,43,20.21,047,100,360,361,370,361,370,361,370,lowNoise
4,38,00to050,00to100,370.029990814015,027,100,11.8,9.00000201098737,NaN,yes,43,11.61,027,100,370,371,380,371,380,371,380,lowNoise
4,39,00to050,00to100,380.034836000006,025,100,11.2,9.00000075501157,NaN,yes,43,10.75,025,100,380,381,390,381,390,381,390,lowNoise
4,40,00to050,00to100,390.026620081015,021,100,9.1,9.00000040201121,NaN,yes,43,9.03,021,100,390,391,400,391,400,391,400,lowNoise
4,41,00to050,00to100,400.030090496992,042,100,19,9.00000178199844,NaN,yes,43,18.06,042,100,400,401,410,401,410,401,410,lowNoise
4,42,00to050,00to100,410.036053321994,024,100,11.1,9.00000205001561,NaN,yes,43,10.32,024,100,410,411,420,411,420,411,420,lowNoise
4,43,00to050,00to100,420.023312228994,031,100,14.3,9.00000128601096,NaN,yes,43,13.33,031,100,420,421,430,421,430,421,430,lowNoise
4,44,00to050,00to100,430.028995427012,010,100,4.3,9.00000315898797,NaN,yes,43,4.3,010,100,430,431,440,431,440,431,440,lowNoise
4,45,00to050,00to100,440.035498298006,041,100,18.7,9.00000165100209,NaN,yes,43,17.63,041,100,440,441,450,441,450,441,450,lowNoise
4,46,00to050,00to100,450.023578524997,033,100,14.2,9.00000098600867,NaN,yes,43,14.19,033,100,450,451,460,451,460,451,460,lowNoise
4,47,00to050,00to100,460.030077828007,005,100,2.3,9.00000125501538,NaN,yes,43,2.15,005,100,460,461,470,461,470,461,470,lowNoise
4,48,00to050,00to100,470.035678593995,012,100,5.6,9.00000089898822,NaN,yes,43,5.16,012,100,470,471,480,471,480,471,480,lowNoise
4,49,00to050,00to100,480.023150693014,000,100,0,9.00000177300535,NaN,yes,43,0,000,100,480,481,490,481,490,481,490,lowNoise
4,50,00to050,00to100,490.030230422999,009,100,4.1,9.00000002898742,NaN,yes,43,3.87,009,100,490,491,500,491,500,491,500,lowNoise
4,51,00to050,00to100,500.034596468991,030,100,14.3,9.00000080099562,NaN,yes,43,12.9,030,100,500,501,510,501,510,501,510,lowNoise
