subject,runNumber,trialNumber,probRange,outputRange,noiseType,trialStartTime,presentedProb_1,presentedProb_2,certaintyEquivalent,responseTime,invalidResponses,answer,riskyValue,lotteryExpectedValue,probabilitySequence_1,probabilitySequence_2,trialTimings,lotteryStartTimings,lotteryEndTimings,scaleStartTimings,scaleEndTimings,responseStartTimings,responseEndTimings
08,1,49,00to100,00to100,lowNoise,552.054516857664,13,100,8.0,11.0000009,,yes,43,5.59,13,100,552.0,552.5,563.5,552.5,563.5,552.5,563.5
08,1,50,00to100,00to100,lowNoise,563.549578756367,87,100,41.0,11.0000015999999,,yes,43,37.41,87,100,563.5,564.0,575.0,564.0,575.0,564.0,575.0
08,2,1,00to100,00to100,highNoise,0.0836518576643357,867,4114,10.0,11.0000000999999,,yes,43,9.06198347107438,867,4114,0.0,0.5,11.5,0.5,11.5,0.5,11.5
08,2,2,00to100,00to100,highNoise,11.5645777576642,849,7755,2.0,11.0,,yes,43,4.70754352030948,849,7755,11.5,12.0,23.0,12.0,23.0,12.0,23.0
08,2,3,00to100,00to100,highNoise,23.0478312576643,2841,6608,18.0,11.0000006,,yes,43,18.4871368038741,2841,6608,23.0,23.5,34.5,23.5,34.5,23.5,34.5
08,2,4,00to100,00to100,highNoise,34.5512774179242,1175,5088,13.0,11.0000007999997,,yes,43,9.93022798742138,1175,5088,34.5,35.0,46.0,35.0,46.0,35.0,46.0
08,2,5,00to100,00to100,highNoise,46.0434132999999,154,3195,2.0,11.0000012999999,,yes,43,2.07261345852895,154,3195,46.0,46.5,57.5,46.5,57.5,46.5,57.5
08,2,6,00to100,00to100,highNoise,57.5483837576639,98,9898,1.0,11.0000012999999,,yes,43,0.425742574257426,98,9898,57.5,58.0,69.0,58.0,69.0,58.0,69.0
08,2,7,00to100,00to100,highNoise,69.0500778179239,1869,2716,36.0,11.0000012999999,,yes,43,29.590206185567,1869,2716,69.0,69.5,80.5,69.5,80.5,69.5,80.5
08,2,8,00to100,00to100,highNoise,80.5538112179238,124,4035,1.0,11.0000012,,yes,43,1.32143742255266,124,4035,80.5,81.0,92.0,81.0,92.0,81.0,92.0
08,2,9,00to100,00to100,highNoise,92.058858157664,1165,2596,26.0,11.0000009999999,,yes,43,19.2969953775039,1165,2596,92.0,92.5,103.5,92.5,103.5,92.5,103.5
08,2,10,00to100,00to100,highNoise,103.544175937145,2173,2817,40.0,11.0000012,,yes,43,33.1696840610579,2173,2817,103.5,104.0,115.0,104.0,115.0,104.0,115.0
08,2,11,00to100,00to100,highNoise,115.053864557664,2334,8049,11.0,11.0000000999999,,yes,43,12.4688781215058,2334,8049,115.0,115.5,126.5,115.5,126.5,115.5,126.5
08,2,12,00to100,00to100,highNoise,126.544236397405,3072,9295,14.0,11.0000017999996,,yes,43,14.2115115653577,3072,9295,126.5,127.0,138.0,127.0,138.0,127.0,138.0
08,2,13,00to100,00to100,highNoise,138.048159017924,7754,8522,38.0,11.0000006,,yes,43,39.1248533208167,7754,8522,138.0,138.5,149.5,138.5,149.5,138.5,149.5
08,2,14,00to100,00to100,highNoise,149.527815597405,4807,5647,36.0,11.0,,yes,43,36.6036833717018,4807,5647,149.5,150.0,161.0,150.0,161.0,150.0,161.0
08,2,15,00to100,00to100,highNoise,161.049453217924,5283,9970,21.0,11.0000006,,yes,43,22.7852557673019,5283,9970,161.0,161.5,172.5,161.5,172.5,161.5,172.5
08,2,16,00to100,00to100,highNoise,172.550963717924,6442,9076,25.0,11.0000003999999,,yes,43,30.5207139709123,6442,9076,172.5,173.0,184.0,173.0,184.0,173.0,184.0
08,2,17,00to100,00to100,highNoise,184.043952217924,4983,9772,23.0,11.0000012999999,,yes,43,21.9268317642243,4983,9772,184.0,184.5,195.5,184.5,195.5,184.5,195.5
08,2,18,00to100,00to100,highNoise,195.544174517924,836,5605,4.0,11.0000012,,yes,43,6.4135593220339,836,5605,195.5,196.0,207.0,196.0,207.0,196.0,207.0
08,2,19,00to100,00to100,highNoise,207.052146117924,967,1968,20.0,11.0000003999999,,yes,43,21.1285569105691,967,1968,207.0,207.5,218.5,207.5,218.5,207.5,218.5
08,2,20,00to100,00to100,highNoise,218.542667557664,1175,3016,15.0,11.0,,yes,43,16.7523209549072,1175,3016,218.5,219.0,230.0,219.0,230.0,219.0,230.0
08,2,21,00to100,00to100,highNoise,230.052902378183,7379,7608,42.7,11.0000019999998,,yes,43,41.7057045215563,7379,7608,230.0,230.5,241.5,230.5,241.5,230.5,241.5
08,2,22,00to100,00to100,highNoise,241.543520076886,419,4706,3.0,11.0000010999997,,yes,43,3.82851678708032,419,4706,241.5,242.0,253.0,242.0,253.0,242.0,253.0
08,2,23,00to100,00to100,highNoise,253.050906657664,795,4188,8.0,11.0000003999999,,yes,43,8.16260744985673,795,4188,253.0,253.5,264.5,253.5,264.5,253.5,264.5
08,2,24,00to100,00to100,highNoise,264.552495317924,488,1380,7.0,11.0000018999999,,yes,43,15.2057971014493,488,1380,264.5,265.0,276.0,265.0,276.0,265.0,276.0
08,2,25,00to100,00to100,highNoise,276.044247697405,6455,7249,36.0,11.0000013999997,,yes,43,38.290108980549,6455,7249,276.0,276.5,287.5,276.5,287.5,276.5,287.5
08,2,26,00to100,00to100,highNoise,287.544971057664,2772,4872,24.0,11.0000007999997,,yes,43,24.4655172413793,2772,4872,287.5,288.0,299.0,288.0,299.0,288.0,299.0
08,2,27,00to100,00to100,highNoise,299.044367217924,962,1636,,11.0000700999999,328.0,invalid answers,43,25.2848410757946,962,1636,299.0,299.5,310.5,299.5,310.5,299.5,310.5
08,2,28,00to100,00to100,highNoise,310.549215978183,4248,4482,42.0,11.0000013999997,,yes,43,40.7550200803213,4248,4482,310.5,311.0,322.0,311.0,322.0,311.0,322.0
08,2,29,00to100,00to100,highNoise,322.051899897405,342,1087,13.0,11.0000016999998,,yes,43,13.5289788408464,342,1087,322.0,322.5,333.5,322.5,333.5,322.5,333.5
08,2,30,00to100,00to100,highNoise,333.551933417924,1265,7478,6.0,11.0000003999999,,yes,43,7.27400374431666,1265,7478,333.5,334.0,345.0,334.0,345.0,334.0,345.0
08,2,31,00to100,00to100,highNoise,345.045185617924,3944,4241,41.0,11.0000013999997,,yes,43,39.9886819146428,3944,4241,345.0,345.5,356.5,345.5,356.5,345.5,356.5
08,2,32,00to100,00to100,highNoise,356.550328957664,6015,8980,37.0,11.0000017999996,,yes,43,28.8023385300668,6015,8980,356.5,357.0,368.0,357.0,368.0,357.0,368.0
08,2,33,00to100,00to100,highNoise,368.045523957664,3836,4851,34.0,11.0000020999996,,yes,43,34.002886002886,3836,4851,368.0,368.5,379.5,368.5,379.5,368.5,379.5
08,2,34,00to100,00to100,highNoise,379.544767257664,7175,7243,43.0,11.0000020999996,,yes,43,42.5962998757421,7175,7243,379.5,380.0,391.0,380.0,391.0,380.0,391.0
08,2,35,00to100,00to100,highNoise,391.052243017924,738,2958,13.0,11.0000018999999,,yes,43,10.7281947261663,738,2958,391.0,391.5,402.5,391.5,402.5,391.5,402.5
08,2,36,00to100,00to100,highNoise,402.553591978183,779,5961,10.0,11.0000019999998,,yes,43,5.61935916792484,779,5961,402.5,403.0,414.0,403.0,414.0,403.0,414.0
08,2,37,00to100,00to100,highNoise,414.050648657664,5316,8435,23.0,11.0000010999997,,yes,43,27.0999407231772,5316,8435,414.0,414.5,425.5,414.5,425.5,414.5,425.5
08,2,38,00to100,00to100,highNoise,425.551153719221,3712,7901,19.0,11.0000001999997,,yes,43,20.2019997468675,3712,7901,425.5,426.0,437.0,426.0,437.0,426.0,437.0
08,2,39,00to100,00to100,highNoise,437.043475437145,4239,6519,30.0,11.0000018999999,,yes,43,27.9608835710999,4239,6519,437.0,437.5,448.5,437.5,448.5,437.5,448.5
08,2,40,00to100,00to100,highNoise,448.553998617924,1025,3780,14.0,11.0000021999999,,yes,43,11.6600529100529,1025,3780,448.5,449.0,460.0,449.0,460.0,449.0,460.0
08,2,41,00to100,00to100,highNoise,460.054687317924,5329,6577,39.0,11.0000009,,yes,43,34.840656834423,5329,6577,460.0,460.5,471.5,460.5,471.5,460.5,471.5
08,2,42,00to100,00to100,highNoise,471.554804257664,6281,8371,36.0,11.0000018999999,,yes,43,32.2641261498029,6281,8371,471.5,472.0,483.0,472.0,483.0,472.0,483.0
08,2,43,00to100,00to100,highNoise,483.058048157664,2099,2403,40.0,11.0000020999996,,yes,43,37.5601331668747,2099,2403,483.0,483.5,494.5,483.5,494.5,483.5,494.5
08,2,44,00to100,00to100,highNoise,494.543141917924,2898,7060,17.0,11.0000014999996,,yes,43,17.6507082152974,2898,7060,494.5,495.0,506.0,495.0,506.0,495.0,506.0
08,2,45,00to100,00to100,highNoise,506.046835857664,501,7119,3.0,11.0000019999998,,yes,43,3.02612726506532,501,7119,506.0,506.5,517.5,506.5,517.5,506.5,517.5
08,2,46,00to100,00to100,highNoise,517.547553617924,4038,5529,40.0,11.0000020999996,,yes,43,31.4042322300597,4038,5529,517.5,518.0,529.0,518.0,529.0,518.0,529.0
08,2,47,00to100,00to100,highNoise,529.051763757664,2718,7340,14.0,11.0000001999997,,yes,43,15.9228882833787,2718,7340,529.0,529.5,540.5,529.5,540.5,529.5,540.5
08,2,48,00to100,00to100,highNoise,540.554270357664,959,1585,32.0,11.0000012,,yes,43,26.0170347003155,959,1585,540.5,541.0,552.0,541.0,552.0,541.0,552.0
08,2,49,00to100,00to100,highNoise,552.044169917924,3101,5639,34.0,11.0000021999999,,yes,43,23.6465685405214,3101,5639,552.0,552.5,563.5,552.5,563.5,552.5,563.5
08,2,50,00to100,00to100,highNoise,563.559555517924,6210,7476,38.0,11.0000003999999,,yes,43,35.7182985553772,6210,7476,563.5,564.0,575.0,564.0,575.0,564.0,575.0
08,3,1,50to100,00to100,lowNoise,0.0717324576644387,51,100,22.0,11.0000010000003,,yes,43,21.93,51,100,0.0,0.5,11.5,0.5,11.5,0.5,11.5
08,3,2,50to100,00to100,lowNoise,11.5595836179245,91,100,42.0,11.0000006,,yes,43,39.13,91,100,11.5,12.0,23.0,12.0,23.0,12.0,23.0
08,3,3,50to100,00to100,lowNoise,23.0595066576643,89,100,41.8,11.0000018000001,,yes,43,38.27,89,100,23.0,23.5,34.5,23.5,34.5,23.5,34.5
08,3,4,50to100,00to100,lowNoise,34.5534113179242,77,100,35.0,11.0000010000003,,yes,43,33.11,77,100,34.5,35.0,46.0,35.0,46.0,35.0,46.0
08,3,5,50to100,00to100,lowNoise,46.0575555576647,71,100,35.0,11.0000006,,yes,43,30.53,71,100,46.0,46.5,57.5,46.5,57.5,46.5,57.5
08,3,6,50to100,00to100,lowNoise,57.5474008576643,97,100,42.8,11.0,,yes,43,41.71,97,100,57.5,58.0,69.0,58.0,69.0,58.0,69.0
08,3,7,50to100,00to100,lowNoise,69.0273180371455,75,100,35.5,11.0000005000002,,yes,43,32.25,75,100,69.0,69.5,80.5,69.5,80.5,69.5,80.5
08,3,8,50to100,00to100,lowNoise,80.5494348179245,73,100,34.0,11.0,,yes,43,31.39,73,100,80.5,81.0,92.0,81.0,92.0,81.0,92.0
08,3,9,50to100,00to100,lowNoise,92.0510675179244,65,100,31.0,11.0000007000003,,yes,43,27.95,65,100,92.0,92.5,103.5,92.5,103.5,92.5,103.5
08,3,10,50to100,00to100,lowNoise,103.554307857664,85,100,38.0,11.0000002000002,,yes,43,36.55,85,100,103.5,104.0,115.0,104.0,115.0,104.0,115.0
08,3,11,50to100,00to100,lowNoise,115.053051357665,69,100,33.0,11.0000008000002,,yes,43,29.67,69,100,115.0,115.5,126.5,115.5,126.5,115.5,126.5
08,3,12,50to100,00to100,lowNoise,126.544271837146,93,100,42.2,11.0000022000004,,yes,43,39.99,93,100,126.5,127.0,138.0,127.0,138.0,127.0,138.0
08,3,13,50to100,00to100,lowNoise,138.053888057665,53,100,22.7,11.0000006,,yes,43,22.79,53,100,138.0,138.5,149.5,138.5,149.5,138.5,149.5
08,3,14,50to100,00to100,lowNoise,149.556289117924,87,100,40.5,11.0000021000001,,yes,43,37.41,87,100,149.5,150.0,161.0,150.0,161.0,150.0,161.0
08,3,15,50to100,00to100,lowNoise,161.055875917924,83,100,38.0,11.0000019000004,,yes,43,35.69,83,100,161.0,161.5,172.5,161.5,172.5,161.5,172.5
08,3,16,50to100,00to100,lowNoise,172.551249357664,55,100,23.0,11.0000021000001,,yes,43,23.65,55,100,172.5,173.0,184.0,173.0,184.0,173.0,184.0
08,3,17,50to100,00to100,lowNoise,184.058252157664,95,100,42.3,11.0000017000002,,yes,43,40.85,95,100,184.0,184.5,195.5,184.5,195.5,184.5,195.5
08,3,18,50to100,00to100,lowNoise,195.555702357664,61,100,26.0,11.0000008000002,,yes,43,26.23,61,100,195.5,196.0,207.0,196.0,207.0,196.0,207.0
08,3,19,50to100,00to100,lowNoise,207.044124397405,63,100,27.0,11.0000014000002,,yes,43,27.09,63,100,207.0,207.5,218.5,207.5,218.5,207.5,218.5
08,3,20,50to100,00to100,lowNoise,218.554207317924,67,100,29.0,11.0000005000002,,yes,43,28.81,67,100,218.5,219.0,230.0,219.0,230.0,219.0,230.0
08,3,21,50to100,00to100,lowNoise,230.044247997405,79,100,37.0,11.0000009,,yes,43,33.97,79,100,230.0,230.5,241.5,230.5,241.5,230.5,241.5
08,3,22,50to100,00to100,lowNoise,241.556262117924,59,100,25.0,11.0000016000004,,yes,43,25.37,59,100,241.5,242.0,253.0,242.0,253.0,242.0,253.0
08,3,23,50to100,00to100,lowNoise,253.053198257664,81,100,36.0,11.0000020000002,,yes,43,34.83,81,100,253.0,253.5,264.5,253.5,264.5,253.5,264.5
08,3,24,50to100,00to100,lowNoise,264.550001717924,57,100,23.5,11.0000008000002,,yes,43,24.51,57,100,264.5,265.0,276.0,265.0,276.0,265.0,276.0
08,3,25,50to100,00to100,lowNoise,276.043250857665,99,100,42.7,11.0000018000001,,yes,43,42.57,99,100,276.0,276.5,287.5,276.5,287.5,276.5,287.5
08,4,1,00to050,00to100,lowNoise,0.0702578576642736,17,100,6.0,11.0000009999999,,yes,43,7.31,17,100,0.0,0.5,11.5,0.5,11.5,0.5,11.5
08,4,2,00to050,00to100,lowNoise,11.5454635166266,47,100,20.0,11.0000006999999,,yes,43,20.21,47,100,11.5,12.0,23.0,12.0,23.0,12.0,23.0
08,4,3,00to050,00to100,lowNoise,23.0553905576644,11,100,5.0,11.0000021999999,,yes,43,4.73,11,100,23.0,23.5,34.5,23.5,34.5,23.5,34.5
08,4,4,00to050,00to100,lowNoise,34.5433250974047,43,100,18.0,11.0000015000001,,yes,43,18.49,43,100,34.5,35.0,46.0,35.0,46.0,35.0,46.0
08,4,5,00to050,00to100,lowNoise,46.043072397405,7,100,1.0,11.0000008000002,,yes,43,3.01,7,100,46.0,46.5,57.5,46.5,57.5,46.5,57.5
08,4,6,00to050,00to100,lowNoise,57.5529872576644,13,100,4.0,11.0000009,,yes,43,5.59,13,100,57.5,58.0,69.0,58.0,69.0,58.0,69.0
08,4,7,00to050,00to100,lowNoise,69.0562573576644,19,100,7.0,11.0000020000002,,yes,43,8.17,19,100,69.0,69.5,80.5,69.5,80.5,69.5,80.5
08,4,8,00to050,00to100,lowNoise,80.5528420179244,1,100,1.0,11.0000015999999,,yes,43,0.43,1,100,80.5,81.0,92.0,81.0,92.0,81.0,92.0
08,4,9,00to050,00to100,lowNoise,92.0523284179244,9,100,4.5,11.0000021999999,,yes,43,3.87,9,100,92.0,92.5,103.5,92.5,103.5,92.5,103.5
08,4,10,00to050,00to100,lowNoise,103.557169357664,27,100,16.0,11.0000006,,yes,43,11.61,27,100,103.5,104.0,115.0,104.0,115.0,104.0,115.0
08,4,11,00to050,00to100,lowNoise,115.042873957664,35,100,15.0,11.0000009,,yes,43,15.05,35,100,115.0,115.5,126.5,115.5,126.5,115.5,126.5
08,4,12,00to050,00to100,lowNoise,126.543347617924,25,100,15.0,11.0000002000002,,yes,43,10.75,25,100,126.5,127.0,138.0,127.0,138.0,127.0,138.0
08,4,13,00to050,00to100,lowNoise,138.042693117924,37,100,16.0,11.0000021999999,,yes,43,15.91,37,100,138.0,138.5,149.5,138.5,149.5,138.5,149.5
08,4,14,00to050,00to100,lowNoise,149.556719757664,29,100,15.5,11.0000015000001,,yes,43,12.47,29,100,149.5,150.0,161.0,150.0,161.0,150.0,161.0
08,4,15,00to050,00to100,lowNoise,161.051139317924,41,100,18.5,11.0000006,,yes,43,17.63,41,100,161.0,161.5,172.5,161.5,172.5,161.5,172.5
08,4,16,00to050,00to100,lowNoise,172.545409137145,45,100,20.0,11.0000017000002,,yes,43,19.35,45,100,172.5,173.0,184.0,173.0,184.0,173.0,184.0
08,4,17,00to050,00to100,lowNoise,184.055418217924,31,100,15.0,11.0000008000002,,yes,43,13.33,31,100,184.0,184.5,195.5,184.5,195.5,184.5,195.5
08,4,18,00to050,00to100,lowNoise,195.544004776886,3,100,1.0,11.0000009999999,,yes,43,1.29,3,100,195.5,196.0,207.0,196.0,207.0,196.0,207.0
08,4,19,00to050,00to100,lowNoise,207.047771417924,23,100,13.5,11.0000006,,yes,43,9.89,23,100,207.0,207.5,218.5,207.5,218.5,207.5,218.5
08,4,20,00to050,00to100,lowNoise,218.559241417924,49,100,20.5,11.0000006,,yes,43,21.07,49,100,218.5,219.0,230.0,219.0,230.0,219.0,230.0
08,4,21,00to050,00to100,lowNoise,230.047773916627,15,100,12.0,11.0000003,,yes,43,6.45,15,100,230.0,230.5,241.5,230.5,241.5,230.5,241.5
08,4,22,00to050,00to100,lowNoise,241.549229117924,33,100,14.8,11.0000012999999,,yes,43,14.19,33,100,241.5,242.0,253.0,242.0,253.0,242.0,253.0
08,4,23,00to050,00to100,lowNoise,253.049145317924,39,100,18.0,11.0000008000002,,yes,43,16.77,39,100,253.0,253.5,264.5,253.5,264.5,253.5,264.5
08,4,24,00to050,00to100,lowNoise,264.554252557664,21,100,13.0,11.0000020000002,,yes,43,9.03,21,100,264.5,265.0,276.0,265.0,276.0,265.0,276.0
08,4,25,00to050,00to100,lowNoise,276.048194037146,5,100,1.0,11.0000021000001,,yes,43,2.15,5,100,276.0,276.5,287.5,276.5,287.5,276.5,287.5
08,5,1,50to100,00to100,highNoise,0.0665442371455356,3101,5639,24.0,11.0000018999999,,yes,43,23.6465685405214,3101,5639,0.0,0.5,11.5,0.5,11.5,0.5,11.5
08,5,2,50to100,00to100,highNoise,11.5530685179242,4807,5647,39.0,11.0000007000003,,yes,43,36.6036833717018,4807,5647,11.5,12.0,23.0,12.0,23.0,12.0,23.0
08,5,3,50to100,00to100,highNoise,23.0603304192214,6210,7476,40.5,11.0000020000002,,yes,43,35.7182985553772,6210,7476,23.0,23.5,34.5,23.5,34.5,23.5,34.5
08,5,4,50to100,00to100,highNoise,34.5436696576644,6455,7249,40.6,11.0000005000002,,yes,43,38.290108980549,6455,7249,34.5,35.0,46.0,35.0,46.0,35.0,46.0
08,5,5,50to100,00to100,highNoise,46.0534223576647,962,1636,23.0,11.0000005000002,,yes,43,25.2848410757946,962,1636,46.0,46.5,57.5,46.5,57.5,46.5,57.5
08,5,6,50to100,00to100,highNoise,57.5559012179242,4038,5529,34.0,11.0,,yes,43,31.4042322300597,4038,5529,57.5,58.0,69.0,58.0,69.0,58.0,69.0
08,5,7,50to100,00to100,highNoise,69.0423673974051,6281,8371,33.0,11.0000015000001,,yes,43,32.2641261498029,6281,8371,69.0,69.5,80.5,69.5,80.5,69.5,80.5
08,5,8,50to100,00to100,highNoise,80.5555303576643,5329,6577,39.0,11.0000017000002,,yes,43,34.840656834423,5329,6577,80.5,81.0,92.0,81.0,92.0,81.0,92.0
08,5,9,50to100,00to100,highNoise,92.0554021179241,7754,8522,41.5,11.0000001000003,,yes,43,39.1248533208167,7754,8522,92.0,92.5,103.5,92.5,103.5,92.5,103.5
08,5,10,50to100,00to100,highNoise,103.546461957665,3836,4851,35.0,11.0000018000001,,yes,43,34.002886002886,3836,4851,103.5,104.0,115.0,104.0,115.0,104.0,115.0
08,5,11,50to100,00to100,highNoise,115.043408657664,3944,4241,42.0,11.0000011000002,,yes,43,39.9886819146428,3944,4241,115.0,115.5,126.5,115.5,126.5,115.5,126.5
08,5,12,50to100,00to100,highNoise,126.560096657664,4248,4482,42.4,11.0000015000001,,yes,43,40.7550200803213,4248,4482,126.5,127.0,138.0,127.0,138.0,127.0,138.0
08,5,13,50to100,00to100,highNoise,138.056846417924,4239,6519,35.0,11.0000003,,yes,43,27.9608835710999,4239,6519,138.0,138.5,149.5,138.5,149.5,138.5,149.5
08,5,14,50to100,00to100,highNoise,149.546070457664,7379,7608,42.8,11.0000018000001,,yes,43,41.7057045215563,7379,7608,149.5,150.0,161.0,150.0,161.0,150.0,161.0
08,5,15,50to100,00to100,highNoise,161.042929897405,2173,2817,41.0,11.0000017000002,,yes,43,33.1696840610579,2173,2817,161.0,161.5,172.5,161.5,172.5,161.5,172.5
08,5,16,50to100,00to100,highNoise,172.558257857665,2772,4872,30.0,11.0000014000002,,yes,43,24.4655172413793,2772,4872,172.5,173.0,184.0,173.0,184.0,173.0,184.0
08,5,17,50to100,00to100,highNoise,184.052908217924,5316,8435,27.0,11.0000011000002,,yes,43,27.0999407231772,5316,8435,184.0,184.5,195.5,184.5,195.5,184.5,195.5
08,5,18,50to100,00to100,highNoise,195.559980717924,2099,2403,39.0,11.0000020000002,,yes,43,37.5601331668747,2099,2403,195.5,196.0,207.0,196.0,207.0,196.0,207.0
08,5,19,50to100,00to100,highNoise,207.060365117924,5283,9970,23.0,11.0000017000002,,yes,43,22.7852557673019,5283,9970,207.0,207.5,218.5,207.5,218.5,207.5,218.5
08,5,20,50to100,00to100,highNoise,218.551424217924,6442,9076,32.0,11.0000018000001,,yes,43,30.5207139709123,6442,9076,218.5,219.0,230.0,219.0,230.0,219.0,230.0
08,5,21,50to100,00to100,highNoise,230.059666157665,6015,8980,36.0,11.0000007000003,,yes,43,28.8023385300668,6015,8980,230.0,230.5,241.5,230.5,241.5,230.5,241.5
08,5,22,50to100,00to100,highNoise,241.545650257664,959,1585,31.0,11.0000018000001,,yes,43,26.0170347003155,959,1585,241.5,242.0,253.0,242.0,253.0,242.0,253.0
08,5,23,50to100,00to100,highNoise,253.057816779481,1869,2716,30.0,11.0000008000002,,yes,43,29.590206185567,1869,2716,253.0,253.5,264.5,253.5,264.5,253.5,264.5
08,5,24,50to100,00to100,highNoise,264.559666457665,7175,7243,42.5,11.0000005000002,,yes,43,42.5962998757421,7175,7243,264.5,265.0,276.0,265.0,276.0,265.0,276.0
08,5,25,50to100,00to100,highNoise,276.046962257664,4983,9772,22.0,11.0000011000002,,yes,43,21.9268317642243,4983,9772,276.0,276.5,287.5,276.5,287.5,276.5,287.5
08,6,1,00to050,00to100,highNoise,0.066829457663971,342,1087,14.0,11.0000021999999,,yes,43,13.5289788408464,342,1087,0.0,0.5,11.5,0.5,11.5,0.5,11.5
08,6,2,00to050,00to100,highNoise,11.547023617924,836,5605,10.0,11.0000003999999,,yes,43,6.4135593220339,836,5605,11.5,12.0,23.0,12.0,23.0,12.0,23.0
08,6,3,00to050,00to100,highNoise,23.051437317924,967,1968,20.0,11.0000012999999,,yes,43,21.1285569105691,967,1968,23.0,23.5,34.5,23.5,34.5,23.5,34.5
08,6,4,00to050,00to100,highNoise,34.5445865576639,3072,9295,15.0,11.0000020999996,,yes,43,14.2115115653577,3072,9295,34.5,35.0,46.0,35.0,46.0,35.0,46.0
08,6,5,00to050,00to100,highNoise,46.0498524974046,2841,6608,16.0,11.0000004999997,,yes,43,18.4871368038741,2841,6608,46.0,46.5,57.5,46.5,57.5,46.5,57.5
08,6,6,00to050,00to100,highNoise,57.556926357664,3712,7901,20.0,11.0000016999998,,yes,43,20.2019997468675,3712,7901,57.5,58.0,69.0,58.0,69.0,58.0,69.0
08,6,7,00to050,00to100,highNoise,69.0458160576641,1025,3780,13.0,11.0000011999996,,yes,43,11.6600529100529,1025,3780,69.0,69.5,80.5,69.5,80.5,69.5,80.5
08,6,8,00to050,00to100,highNoise,80.5515569179238,488,1380,13.0,11.0000010999997,,yes,43,15.2057971014493,488,1380,80.5,81.0,92.0,81.0,92.0,81.0,92.0
08,6,9,00to050,00to100,highNoise,92.0517875576643,2898,7060,13.0,11.0000011999996,,yes,43,17.6507082152974,2898,7060,92.0,92.5,103.5,92.5,103.5,92.5,103.5
08,6,10,00to050,00to100,highNoise,103.551170757664,1265,7478,5.0,11.0000002999996,,yes,43,7.27400374431666,1265,7478,103.5,104.0,115.0,104.0,115.0,104.0,115.0
08,6,11,00to050,00to100,highNoise,115.050001717924,779,5961,8.0,11.0000007999997,,yes,43,5.61935916792484,779,5961,115.0,115.5,126.5,115.5,126.5,115.5,126.5
08,6,12,00to050,00to100,highNoise,126.543945617924,2334,8049,11.0,11.0000001999997,,yes,43,12.4688781215058,2334,8049,126.5,127.0,138.0,127.0,138.0,127.0,138.0
08,6,13,00to050,00to100,highNoise,138.048095817924,849,7755,6.0,11.0000020999996,,yes,43,4.70754352030948,849,7755,138.0,138.5,149.5,138.5,149.5,138.5,149.5
08,6,14,00to050,00to100,highNoise,149.548387517924,2718,7340,14.0,11.0000016999998,,yes,43,15.9228882833787,2718,7340,149.5,150.0,161.0,150.0,161.0,150.0,161.0
08,6,15,00to050,00to100,highNoise,161.058926617924,795,4188,10.0,11.0000013999997,,yes,43,8.16260744985673,795,4188,161.0,161.5,172.5,161.5,172.5,161.5,172.5
08,6,16,00to050,00to100,highNoise,172.552958317924,867,4114,10.3,11.0000011999996,,yes,43,9.06198347107438,867,4114,172.5,173.0,184.0,173.0,184.0,173.0,184.0
08,6,17,00to050,00to100,highNoise,184.042754176886,98,9898,1.0,11.0000017999996,,yes,43,0.425742574257426,98,9898,184.0,184.5,195.5,184.5,195.5,184.5,195.5
08,6,18,00to050,00to100,highNoise,195.545814978183,419,4706,4.0,11.0000020999996,,yes,43,3.82851678708032,419,4706,195.5,196.0,207.0,196.0,207.0,196.0,207.0
08,6,19,00to050,00to100,highNoise,207.057838417924,501,7119,8.0,11.0000006999999,,yes,43,3.02612726506532,501,7119,207.0,207.5,218.5,207.5,218.5,207.5,218.5
08,6,20,00to050,00to100,highNoise,218.543246857664,154,3195,3.0,11.0000016000004,,yes,43,2.07261345852895,154,3195,218.5,219.0,230.0,219.0,230.0,219.0,230.0
08,6,21,00to050,00to100,highNoise,230.046282257664,1175,5088,11.0,11.0000005000002,,yes,43,9.93022798742138,1175,5088,230.0,230.5,241.5,230.5,241.5,230.5,241.5
08,6,22,00to050,00to100,highNoise,241.545738917923,738,2958,16.0,11.0000002000006,,yes,43,10.7281947261663,738,2958,241.5,242.0,253.0,242.0,253.0,242.0,253.0
08,6,23,00to050,00to100,highNoise,253.058185217923,1165,2596,20.0,11.0000021000005,,yes,43,19.2969953775039,1165,2596,253.0,253.5,264.5,253.5,264.5,253.5,264.5
08,6,24,00to050,00to100,highNoise,264.545256157664,1175,3016,15.0,11.0000006999999,,yes,43,16.7523209549072,1175,3016,264.5,265.0,276.0,265.0,276.0,265.0,276.0
08,6,25,00to050,00to100,highNoise,276.054343057664,124,4035,1.0,11.0000016000004,,yes,43,1.32143742255266,124,4035,276.0,276.5,287.5,276.5,287.5,276.5,287.5
01,1,1,00to100,00to100,lowNoise,0.148714450374428,53,100,20.0,11.000004,,yes,43,22.79,53,100,0.0,0.5,11.5,0.5,11.5,0.5,11.5
01,1,2,00to100,00to100,lowNoise,11.6793482503745,41,100,18.0,11.0000018999999,,yes,43,17.63,41,100,11.5,12.0,23.0,12.0,23.0,12.0,23.0
01,1,3,00to100,00to100,lowNoise,23.0596643503745,51,100,20.0,11.0000014,,yes,43,21.93,51,100,23.0,23.5,34.5,23.5,34.5,23.5,34.5
